Node,Number of Visits,Relative Importance Score,%
1676,12142,0.00012142,0.012142
3321,12141,0.00012141,0.012141
4988,12140,0.0001214,0.01214
5824,12140,0.0001214,0.01214
5934,12140,0.0001214,0.01214
4420,12139,0.00012139,0.012139
4517,12139,0.00012139,0.012139
577,12138,0.00012138,0.012138000000000001
1319,12138,0.00012138,0.012138000000000001
1343,12137,0.00012137,0.012137
3010,12137,0.00012137,0.012137
1102,12136,0.00012136,0.012136000000000001
4149,12136,0.00012136,0.012136000000000001
4311,12136,0.00012136,0.012136000000000001
931,12135,0.00012135,0.012135
3009,12135,0.00012135,0.012135
4139,12135,0.00012135,0.012135
3542,12134,0.00012134,0.012134
1816,12133,0.00012133,0.012133000000000001
36,12132,0.00012132,0.012132
6172,12132,0.00012132,0.012132
5511,12131,0.00012131,0.012131
1081,12129,0.00012129,0.012129
3001,12129,0.00012129,0.012129
1552,12129,0.00012129,0.012129
6073,12129,0.00012129,0.012129
3176,12127,0.00012127,0.012126999999999999
4884,12126,0.00012126,0.012126
720,12125,0.00012125,0.012125
4187,12124,0.00012124,0.012124
5231,12124,0.00012124,0.012124
449,12123,0.00012123,0.012123
1000,12123,0.00012123,0.012123
4266,12123,0.00012123,0.012123
5263,12123,0.00012123,0.012123
5296,12122,0.00012122,0.012121999999999999
733,12121,0.00012121,0.012121
5172,12120,0.0001212,0.01212
201,12119,0.00012119,0.012119
1331,12119,0.00012119,0.012119
5293,12119,0.00012119,0.012119
5607,12118,0.00012118,0.012118
371,12117,0.00012117,0.012117
1818,12116,0.00012116,0.012116
5518,12115,0.00012115,0.012115
1543,12115,0.00012115,0.012115
3356,12114,0.00012114,0.012114
4053,12114,0.00012114,0.012114
5282,12112,0.00012112,0.012112000000000001
5083,12111,0.00012111,0.012111
299,12110,0.0001211,0.012110000000000001
3838,12110,0.0001211,0.012110000000000001
3320,12109,0.00012109,0.012109
4712,12109,0.00012109,0.012109
5562,12108,0.00012108,0.012108
1109,12107,0.00012107,0.012107
5656,12107,0.00012107,0.012107
1594,12106,0.00012106,0.012106
3555,12105,0.00012105,0.012105
1627,12104,0.00012104,0.012104
4606,12103,0.00012103,0.012103
4652,12103,0.00012103,0.012103
5811,12103,0.00012103,0.012103
5680,12102,0.00012102,0.012102
454,12101,0.00012101,0.012100999999999999
4869,12100,0.000121,0.0121
4225,12099,0.00012099,0.012099
3308,12097,0.00012097,0.012097
4861,12096,0.00012096,0.012095999999999999
5519,12095,0.00012095,0.012095
5523,12095,0.00012095,0.012095
27,12093,0.00012093,0.012093
3820,12093,0.00012093,0.012093
5535,12092,0.00012092,0.012092
4782,12091,0.00012091,0.012091000000000001
2829,12089,0.00012089,0.012089
2604,12088,0.00012088,0.012088
4201,12087,0.00012087,0.012087
2320,12086,0.00012086,0.012086000000000001
5502,12086,0.00012086,0.012086000000000001
5714,12084,0.00012084,0.012084000000000001
1951,12083,0.00012083,0.012083
233,12083,0.00012083,0.012083
3766,12083,0.00012083,0.012083
6007,12083,0.00012083,0.012083
5245,12081,0.00012081,0.012081
5404,12080,0.0001208,0.012079999999999999
5043,12079,0.00012079,0.012079
6099,12079,0.00012079,0.012079
5723,12078,0.00012078,0.012078
993,12076,0.00012076,0.012076
4054,12076,0.00012076,0.012076
5852,12076,0.00012076,0.012076
4976,12076,0.00012076,0.012076
5704,12076,0.00012076,0.012076
3477,12073,0.00012073,0.012073
4224,12073,0.00012073,0.012073
5933,12073,0.00012073,0.012073
5557,12071,0.00012071,0.012071
3396,12068,0.00012068,0.012068
3496,12068,0.00012068,0.012068
5603,12068,0.00012068,0.012068
4216,12067,0.00012067,0.012067
5073,12067,0.00012067,0.012067
6151,12067,0.00012067,0.012067
1751,12066,0.00012066,0.012066
5536,12065,0.00012065,0.012065000000000001
6096,12065,0.00012065,0.012065000000000001
634,12064,0.00012064,0.012064
4836,12064,0.00012064,0.012064
4923,12062,0.00012062,0.012062
5567,12060,0.0001206,0.012060000000000001
5766,12060,0.0001206,0.012060000000000001
2382,12058,0.00012058,0.012058
3513,12058,0.00012058,0.012058
3355,12056,0.00012056,0.012055999999999999
3394,12056,0.00012056,0.012055999999999999
1215,12055,0.00012055,0.012055
3245,12054,0.00012054,0.012053999999999999
3498,12053,0.00012053,0.012053
1925,12052,0.00012052,0.012052
4592,12050,0.0001205,0.01205
1153,12049,0.00012049,0.012048999999999999
1421,12049,0.00012049,0.012048999999999999
3317,12049,0.00012049,0.012048999999999999
5481,12047,0.00012047,0.012047
5276,12045,0.00012045,0.012045
16,12044,0.00012044,0.012044000000000001
1114,12044,0.00012044,0.012044000000000001
1079,12044,0.00012044,0.012044000000000001
1659,12044,0.00012044,0.012044000000000001
5268,12043,0.00012043,0.012043
5676,12043,0.00012043,0.012043
34,12042,0.00012042,0.012042
4924,12041,0.00012041,0.012041
2633,12039,0.00012039,0.012039000000000001
3514,12037,0.00012037,0.012037
4392,12037,0.00012037,0.012037
42,12036,0.00012036,0.012036
2417,12036,0.00012036,0.012036
5133,12036,0.00012036,0.012036
4769,12035,0.00012035,0.012035
3341,12034,0.00012034,0.012034
5764,12031,0.00012031,0.012031
5497,12030,0.0001203,0.012029999999999999
3952,12029,0.00012029,0.012029
1116,12028,0.00012028,0.012027999999999999
5578,12028,0.00012028,0.012027999999999999
1131,12025,0.00012025,0.012025
4798,12025,0.00012025,0.012025
5871,12025,0.00012025,0.012025
1617,12024,0.00012024,0.012024
5732,12023,0.00012023,0.012023
6102,12020,0.0001202,0.01202
2691,12019,0.00012019,0.012019
3024,12019,0.00012019,0.012019
4205,12017,0.00012017,0.012017
3620,12016,0.00012016,0.012016
5063,12015,0.00012015,0.012015000000000001
6176,12015,0.00012015,0.012015000000000001
603,12013,0.00012013,0.012013000000000001
5913,12013,0.00012013,0.012013000000000001
3111,12009,0.00012009,0.012008999999999999
2251,12008,0.00012008,0.012008
1076,12007,0.00012007,0.012006999999999999
5541,12007,0.00012007,0.012006999999999999
4003,12007,0.00012007,0.012006999999999999
6023,12007,0.00012007,0.012006999999999999
4985,12005,0.00012005,0.012005
6171,12005,0.00012005,0.012005
373,12004,0.00012004,0.012003999999999999
737,12004,0.00012004,0.012003999999999999
556,12003,0.00012003,0.012003
4222,12003,0.00012003,0.012003
5447,12003,0.00012003,0.012003
742,12002,0.00012002,0.012002
5253,12002,0.00012002,0.012002
2503,12001,0.00012001,0.012001
5521,12001,0.00012001,0.012001
5678,12001,0.00012001,0.012001
3089,11999,0.00011999,0.011999
6086,11995,0.00011995,0.011995
1758,11994,0.00011994,0.011994
3765,11994,0.00011994,0.011994
2136,11993,0.00011993,0.011993
1304,11992,0.00011992,0.011992000000000001
1405,11990,0.0001199,0.01199
4918,11984,0.00011984,0.011984
5038,11983,0.00011983,0.011982999999999999
1616,11981,0.00011981,0.011981
2679,11980,0.0001198,0.01198
1760,11980,0.0001198,0.01198
5801,11980,0.0001198,0.01198
2252,11979,0.00011979,0.011979
2890,11978,0.00011978,0.011977999999999999
3284,11978,0.00011978,0.011977999999999999
5127,11977,0.00011977,0.011977
5886,11976,0.00011976,0.011976
6279,11975,0.00011975,0.011975
4626,11975,0.00011975,0.011975
1340,11974,0.00011974,0.011974
3712,11972,0.00011972,0.011972
4511,11972,0.00011972,0.011972
743,11970,0.0001197,0.01197
3049,11970,0.0001197,0.01197
3785,11970,0.0001197,0.01197
5114,11969,0.00011969,0.011969
4925,11969,0.00011969,0.011969
5126,11969,0.00011969,0.011969
5480,11962,0.00011962,0.011962
2029,11961,0.00011961,0.011961
3734,11961,0.00011961,0.011961
2153,11960,0.0001196,0.01196
1292,11959,0.00011959,0.011959
5965,11959,0.00011959,0.011959
5992,11959,0.00011959,0.011959
5717,11958,0.00011958,0.011958
5141,11956,0.00011956,0.011956
3633,11955,0.00011955,0.011955
5456,11955,0.00011955,0.011955
724,11953,0.00011953,0.011953
2978,11952,0.00011952,0.011951999999999999
1266,11951,0.00011951,0.011951
4431,11950,0.0001195,0.01195
5272,11950,0.0001195,0.01195
6098,11950,0.0001195,0.01195
5499,11949,0.00011949,0.011949
4821,11947,0.00011947,0.011947000000000001
3609,11944,0.00011944,0.011944
1884,11943,0.00011943,0.011943
2339,11942,0.00011942,0.011942000000000001
3100,11941,0.00011941,0.011941
5644,11941,0.00011941,0.011941
4865,11940,0.0001194,0.011940000000000001
6142,11940,0.0001194,0.011940000000000001
4175,11939,0.00011939,0.011939
4116,11937,0.00011937,0.011937
1133,11935,0.00011935,0.011935
1498,11934,0.00011934,0.011934
4433,11931,0.00011931,0.011930999999999999
2894,11930,0.0001193,0.01193
5757,11924,0.00011924,0.011924
716,11923,0.00011923,0.011923
6290,11921,0.00011921,0.011921000000000001
4607,11920,0.0001192,0.01192
4896,11919,0.00011919,0.011919
3540,11917,0.00011917,0.011917
5184,11917,0.00011917,0.011917
1078,11916,0.00011916,0.011916000000000001
3792,11916,0.00011916,0.011916000000000001
104,11915,0.00011915,0.011915
4473,11915,0.00011915,0.011915
5189,11915,0.00011915,0.011915
1878,11913,0.00011913,0.011913
1404,11911,0.00011911,0.011911
6118,11910,0.0001191,0.011909999999999999
5885,11908,0.00011908,0.011908
3898,11907,0.00011907,0.011907
4608,11907,0.00011907,0.011907
4055,11905,0.00011905,0.011904999999999999
4987,11905,0.00011905,0.011904999999999999
3736,11904,0.00011904,0.011904
3286,11902,0.00011902,0.011902
5979,11902,0.00011902,0.011902
1130,11901,0.00011901,0.011901
5269,11901,0.00011901,0.011901
5747,11900,0.000119,0.0119
4864,11899,0.00011899,0.011899
4558,11898,0.00011898,0.011898
506,11897,0.00011897,0.011897
3892,11897,0.00011897,0.011897
5600,11894,0.00011894,0.011894
4888,11891,0.00011891,0.011891
5977,11891,0.00011891,0.011891
1053,11889,0.00011889,0.011889
5534,11889,0.00011889,0.011889
2022,11887,0.00011887,0.011887
1381,11886,0.00011886,0.011885999999999999
5807,11886,0.00011886,0.011885999999999999
6186,11886,0.00011886,0.011885999999999999
188,11885,0.00011885,0.011885
383,11885,0.00011885,0.011885
2739,11884,0.00011884,0.011883999999999999
4258,11884,0.00011884,0.011883999999999999
1484,11880,0.0001188,0.01188
3145,11879,0.00011879,0.011879
2946,11878,0.00011878,0.011878
5958,11876,0.00011876,0.011876
502,11872,0.00011872,0.011872
5248,11872,0.00011872,0.011872
1532,11870,0.0001187,0.01187
1569,11870,0.0001187,0.01187
5174,11870,0.0001187,0.01187
5635,11869,0.00011869,0.011869000000000001
5170,11867,0.00011867,0.011867
6121,11867,0.00011867,0.011867
2956,11866,0.00011866,0.011866
5970,11866,0.00011866,0.011866
3398,11864,0.00011864,0.011864
4069,11863,0.00011863,0.011862999999999999
4391,11862,0.00011862,0.011862
5292,11859,0.00011859,0.011859
6005,11856,0.00011856,0.011856
3693,11854,0.00011854,0.011854
3793,11854,0.00011854,0.011854
4261,11854,0.00011854,0.011854
3630,11853,0.00011853,0.011853
5989,11853,0.00011853,0.011853
3536,11852,0.00011852,0.011852
6095,11852,0.00011852,0.011852
28,11851,0.00011851,0.011851
3990,11851,0.00011851,0.011851
2702,11848,0.00011848,0.011848000000000001
1295,11848,0.00011848,0.011848000000000001
2511,11847,0.00011847,0.011847
3449,11845,0.00011845,0.011845000000000001
194,11844,0.00011844,0.011844
4588,11838,0.00011838,0.011838
5896,11836,0.00011836,0.011836
2342,11835,0.00011835,0.011835
3725,11835,0.00011835,0.011835
430,11834,0.00011834,0.011833999999999999
655,11833,0.00011833,0.011833
2525,11832,0.00011832,0.011832
4493,11832,0.00011832,0.011832
3790,11828,0.00011828,0.011828
4726,11828,0.00011828,0.011828
5915,11827,0.00011827,0.011827
5327,11824,0.00011824,0.011824000000000001
5976,11822,0.00011822,0.011822000000000001
4829,11817,0.00011817,0.011817
3839,11812,0.00011812,0.011812
24,11810,0.0001181,0.01181
544,11810,0.0001181,0.01181
4897,11810,0.0001181,0.01181
360,11808,0.00011808,0.011807999999999999
2763,11808,0.00011808,0.011807999999999999
1848,11806,0.00011806,0.011806
1630,11805,0.00011805,0.011805
4323,11801,0.00011801,0.011801
5914,11801,0.00011801,0.011801
2045,11800,0.000118,0.0118
1302,11798,0.00011798,0.011798000000000001
5966,11798,0.00011798,0.011798000000000001
5679,11796,0.00011796,0.011796000000000001
2945,11794,0.00011794,0.011794
3747,11793,0.00011793,0.011793
5478,11793,0.00011793,0.011793
3746,11791,0.00011791,0.011791
5009,11790,0.0001179,0.01179
975,11789,0.00011789,0.011788999999999999
4564,11789,0.00011789,0.011788999999999999
3261,11787,0.00011787,0.011786999999999999
5884,11786,0.00011786,0.011786
3005,11784,0.00011784,0.011784
3045,11784,0.00011784,0.011784
1220,11783,0.00011783,0.011783
3143,11783,0.00011783,0.011783
1033,11782,0.00011782,0.011781999999999999
6159,11781,0.00011781,0.011781
4768,11779,0.00011779,0.011779
1270,11777,0.00011777,0.011777000000000001
1665,11777,0.00011777,0.011777000000000001
971,11775,0.00011775,0.011775
5806,11775,0.00011775,0.011775
3183,11773,0.00011773,0.011773
5964,11773,0.00011773,0.011773
3199,11769,0.00011769,0.011769
6068,11768,0.00011768,0.011768
5479,11765,0.00011765,0.011765
1391,11764,0.00011764,0.011764
764,11763,0.00011763,0.011763
3008,11763,0.00011763,0.011763
3979,11763,0.00011763,0.011763
4850,11762,0.00011762,0.011762
5035,11762,0.00011762,0.011762
4121,11761,0.00011761,0.011760999999999999
1880,11759,0.00011759,0.011759
949,11758,0.00011758,0.011758
2939,11758,0.00011758,0.011758
3970,11758,0.00011758,0.011758
3955,11754,0.00011754,0.011754
4070,11754,0.00011754,0.011754
6296,11754,0.00011754,0.011754
4450,11753,0.00011753,0.011753
5191,11752,0.00011752,0.011752
4343,11747,0.00011747,0.011747
2340,11746,0.00011746,0.011746
5238,11746,0.00011746,0.011746
1883,11746,0.00011746,0.011746
5249,11746,0.00011746,0.011746
6069,11746,0.00011746,0.011746
2478,11745,0.00011745,0.011745
2703,11744,0.00011744,0.011744
1395,11744,0.00011744,0.011744
5462,11744,0.00011744,0.011744
1832,11743,0.00011743,0.011743
4034,11743,0.00011743,0.011743
1009,11741,0.00011741,0.011741
2937,11740,0.0001174,0.011739999999999999
4898,11740,0.0001174,0.011739999999999999
39,11739,0.00011739,0.011739
4259,11739,0.00011739,0.011739
4390,11739,0.00011739,0.011739
5032,11739,0.00011739,0.011739
3853,11738,0.00011738,0.011738
5906,11736,0.00011736,0.011736
5418,11734,0.00011734,0.011734
5857,11734,0.00011734,0.011734
5053,11733,0.00011733,0.011733
887,11731,0.00011731,0.011731
1500,11730,0.0001173,0.01173
84,11725,0.00011725,0.011725000000000001
2323,11724,0.00011724,0.011724
2947,11724,0.00011724,0.011724
4099,11724,0.00011724,0.011724
4424,11723,0.00011723,0.011723
2464,11722,0.00011722,0.011722
3472,11722,0.00011722,0.011722
972,11720,0.0001172,0.01172
885,11717,0.00011717,0.011717
1743,11717,0.00011717,0.011717
3546,11714,0.00011714,0.011714
3744,11714,0.00011714,0.011714
5173,11714,0.00011714,0.011714
3787,11713,0.00011713,0.011713
3834,11712,0.00011712,0.011712
5417,11709,0.00011709,0.011709
6138,11709,0.00011709,0.011709
3984,11708,0.00011708,0.011708
2116,11707,0.00011707,0.011707
4767,11707,0.00011707,0.011707
1006,11706,0.00011706,0.011706
5003,11706,0.00011706,0.011706
2128,11705,0.00011705,0.011705
3971,11705,0.00011705,0.011705
3957,11702,0.00011702,0.011702
5716,11702,0.00011702,0.011702
1796,11700,0.000117,0.0117
461,11694,0.00011694,0.011694
4389,11689,0.00011689,0.011689
6060,11688,0.00011688,0.011688
6122,11687,0.00011687,0.011687
984,11686,0.00011686,0.011686
2954,11686,0.00011686,0.011686
4803,11685,0.00011685,0.011685
3696,11683,0.00011683,0.011683
5873,11682,0.00011682,0.011682
555,11681,0.00011681,0.011681
4284,11681,0.00011681,0.011681
4504,11681,0.00011681,0.011681
4927,11678,0.00011678,0.011678000000000001
405,11676,0.00011676,0.011676
5185,11675,0.00011675,0.011675000000000001
1828,11673,0.00011673,0.011673
4403,11671,0.00011671,0.011670999999999999
284,11670,0.0001167,0.01167
3490,11669,0.00011669,0.011668999999999999
5908,11669,0.00011669,0.011668999999999999
3342,11667,0.00011667,0.011667
5108,11666,0.00011666,0.011666
5784,11666,0.00011666,0.011666
3152,11664,0.00011664,0.011663999999999999
5002,11664,0.00011664,0.011663999999999999
3201,11662,0.00011662,0.011662
384,11660,0.0001166,0.01166
3885,11660,0.0001166,0.01166
4830,11659,0.00011659,0.011659
3517,11659,0.00011659,0.011659
3978,11659,0.00011659,0.011659
3835,11658,0.00011658,0.011658
1124,11657,0.00011657,0.011657
3313,11656,0.00011656,0.011656
1363,11655,0.00011655,0.011655
5808,11655,0.00011655,0.011655
1268,11654,0.00011654,0.011654000000000001
3745,11652,0.00011652,0.011652000000000001
5137,11649,0.00011649,0.011649
3814,11649,0.00011649,0.011649
5334,11644,0.00011644,0.011644
2851,11642,0.00011642,0.011642
3116,11641,0.00011641,0.011641
5888,11640,0.0001164,0.01164
923,11639,0.00011639,0.011639
3899,11639,0.00011639,0.011639
3969,11638,0.00011638,0.011637999999999999
4669,11637,0.00011637,0.011637
3182,11636,0.00011636,0.011636
3390,11636,0.00011636,0.011636
4100,11635,0.00011635,0.011635
4168,11632,0.00011632,0.011632
950,11629,0.00011629,0.011629
362,11627,0.00011627,0.011627
4309,11627,0.00011627,0.011627
5907,11627,0.00011627,0.011627
5239,11625,0.00011625,0.011625
4345,11625,0.00011625,0.011625
5718,11625,0.00011625,0.011625
5856,11625,0.00011625,0.011625
1908,11624,0.00011624,0.011624
2123,11624,0.00011624,0.011624
5130,11624,0.00011624,0.011624
611,11623,0.00011623,0.011623
5013,11622,0.00011622,0.011622
4396,11621,0.00011621,0.011621
5926,11621,0.00011621,0.011621
2701,11619,0.00011619,0.011618999999999999
4817,11616,0.00011616,0.011616
6011,11615,0.00011615,0.011615
5450,11614,0.00011614,0.011614
4299,11613,0.00011613,0.011613
2491,11612,0.00011612,0.011612
3548,11612,0.00011612,0.011612
332,11611,0.00011611,0.011611
